Row,Data
2318,Analysis
2319,Analysis
2320,Analysis
2321,Analysis
2322,Analysis
2323,Analysis
2325,Analysis
2326,Analysis
2327,Analysis
2328,Analysis
2329,Analysis
2330,Analysis
2331,Analysis
2332,Analysis
2333,Analysis
2334,Analysis
2338,Analysis
2339,Analysis
2340,Analysis
2341,Analysis
2342,Analysis
2343,Analysis
2346,Analysis
2347,Analysis
2348,Analysis
2349,Analysis
2350,Analysis
2351,Analysis
2352,Analysis
2353,Analysis
2354,Analysis
2356,Analysis
2357,Analysis
2358,Analysis
2359,Analysis
2360,Analysis
2361,Analysis
2364,Analysis
2365,Analysis
2366,Analysis
2367,Analysis
2368,Analysis
2369,Analysis
2370,Analysis
2371,Analysis
2372,Analysis
2373,Analysis
2374,Analysis
2375,Analysis
2376,Analysis
2378,Analysis
2379,Analysis
2380,Analysis
2381,Analysis
2382,Analysis
2383,Analysis
2384,Analysis
2385,Analysis
2386,Analysis
2387,Analysis
2388,Analysis
2391,Analysis
2393,Analysis
2394,Analysis
2396,Analysis
2398,Analysis
2399,Analysis
2400,Analysis
2401,Analysis
2402,Analysis
2404,Analysis
2405,Analysis
2407,Analysis
2408,Analysis
2409,Analysis
2412,Analysis
2414,Analysis
2415,Analysis
2416,Analysis
2417,Analysis
2418,Analysis
2419,Analysis
2420,Analysis
2421,Analysis
2422,Analysis
2424,Analysis
2425,Analysis
2428,Analysis
2430,Analysis
2431,Analysis
2432,Analysis
2436,Analysis
2439,Analysis
2440,Analysis
2441,Analysis
2442,Analysis
2443,Analysis
2444,Analysis
2445,Analysis
2446,Analysis
2447,Analysis
2449,Analysis
2450,Analysis
2452,Analysis
2453,Analysis
2454,Analysis
2457,Analysis
2458,Analysis
2459,Analysis
2460,Analysis
2461,Analysis
2462,Analysis
2463,Analysis
2464,Analysis
2465,Analysis
2466,Analysis
2467,Analysis
2468,Analysis
2469,Analysis
2470,Analysis
2471,Analysis
2472,Analysis
2473,Analysis
2475,Analysis
2476,Analysis
2480,Analysis
2481,Analysis
2482,Analysis
2483,Analysis
2484,Analysis
2485,Analysis
2486,Analysis
2487,Analysis
2489,Analysis
2490,Analysis
2493,Analysis
2494,Analysis
2497,Analysis
2498,Analysis
2499,Analysis
2500,Analysis
2501,Analysis
2502,Analysis
2503,Analysis
2504,Analysis
2505,Analysis
2506,Analysis
2507,Analysis
2509,Analysis
2510,Analysis
2511,Analysis
2512,Analysis
2513,Analysis
2514,Analysis
2515,Analysis
2516,Analysis
2518,Analysis
2519,Analysis
2520,Analysis
2521,Analysis
2522,Analysis
2523,Analysis
2524,Analysis
2526,Analysis
2527,Analysis
2528,Analysis
2529,Analysis
2530,Analysis
2531,Analysis
2532,Analysis
2533,Analysis
2534,Analysis
2535,Analysis
2536,Analysis
2537,Analysis
2539,Analysis
2540,Analysis
2541,Analysis
2542,Analysis
2543,Analysis
2545,Analysis
2546,Analysis
2547,Analysis
2548,Analysis
2549,Analysis
2550,Analysis
2551,Analysis
2552,Analysis
2553,Analysis
2554,Analysis
2555,Analysis
2556,Analysis
2557,Analysis
2558,Analysis
2559,Analysis
2561,Analysis
2562,Analysis
2563,Analysis
2564,Analysis
2565,Analysis
2566,Analysis
2568,Analysis
2569,Analysis
2570,Analysis
2572,Analysis
2573,Analysis
2575,Analysis
2576,Analysis
2577,Analysis
2578,Analysis
2579,Analysis
2580,Analysis
2581,Analysis
2582,Analysis
2585,Analysis
2586,Analysis
2587,Analysis
2588,Analysis
2589,Analysis
2590,Analysis
2591,Analysis
2592,Analysis
2594,Analysis
2595,Analysis
2596,Analysis
2597,Analysis
2598,Analysis
2599,Analysis
2600,Analysis
2601,Analysis
2602,Analysis
2603,Analysis
2604,Analysis
2605,Analysis
2606,Analysis
2607,Analysis
2608,Analysis
2609,Analysis
2610,Analysis
2612,Analysis
2613,Analysis
2614,Analysis
2616,Analysis
2617,Analysis
2618,Analysis
2619,Analysis
2620,Analysis
2621,Analysis
2622,Analysis
2623,Analysis
2625,Analysis
2627,Analysis
2628,Analysis
2629,Analysis
2630,Analysis
2631,Analysis
2632,Analysis
2633,Analysis
2634,Analysis
2636,Analysis
2637,Analysis
2638,Analysis
2639,Analysis
2640,Analysis
2642,Analysis
2643,Analysis
2644,Analysis
2645,Analysis
2646,Analysis
2647,Analysis
2648,Analysis
2649,Analysis
2650,Analysis
2651,Analysis
2652,Analysis
2654,Analysis
2655,Analysis
2659,Analysis
2660,Analysis
2661,Analysis
2664,Analysis
2666,Analysis
2669,Analysis
2670,Analysis
2671,Analysis
2672,Analysis
2673,Analysis
2674,Analysis
2675,Analysis
2676,Analysis
2677,Analysis
2678,Analysis
2679,Analysis
2680,Analysis
2681,Analysis
2683,Analysis
2684,Analysis
2686,Analysis
2689,Analysis
2690,Analysis
2691,Analysis
2692,Analysis
2693,Analysis
2694,Analysis
2695,Analysis
2696,Analysis
2697,Analysis
2698,Analysis
2699,Analysis
2701,Analysis
2702,Analysis
2703,Analysis
2704,Analysis
2705,Analysis
2706,Analysis
2708,Analysis
2709,Analysis
2710,Analysis
2711,Analysis
2712,Analysis
2713,Analysis
2714,Analysis
2715,Analysis
2716,Analysis
2717,Analysis
2719,Analysis
2720,Analysis
2721,Analysis
2722,Analysis
2723,Analysis
2724,Analysis
2726,Analysis
2729,Analysis
2730,Analysis
2731,Analysis
2732,Analysis
2734,Analysis
2735,Analysis
2736,Analysis
2737,Analysis
2738,Analysis
2739,Analysis
2741,Analysis
2742,Analysis
2743,Analysis
2744,Analysis
2747,Analysis
2748,Analysis
2750,Analysis
2752,Analysis
2753,Analysis
2754,Analysis
2755,Analysis
2756,Analysis
2757,Analysis
2758,Analysis
2759,Analysis
2761,Analysis
2762,Analysis
2763,Analysis
2765,Analysis
2766,Analysis
2769,Analysis
2770,Analysis
2771,Analysis
2773,Analysis
2774,Analysis
2776,Analysis
2777,Analysis
2778,Analysis
2780,Analysis
2781,Analysis
2783,Analysis
2784,Analysis
2785,Analysis
2788,Analysis
2789,Analysis
2790,Analysis
2791,Analysis
2792,Analysis
2793,Analysis
2794,Analysis
2795,Analysis
2797,Analysis
2798,Analysis
2799,Analysis
2801,Analysis
2802,Analysis
2805,Analysis
2806,Analysis
2807,Analysis
2808,Analysis
2809,Analysis
2810,Analysis
2811,Analysis
2813,Analysis
2814,Analysis
2815,Analysis
2816,Analysis
2817,Analysis
2818,Analysis
2819,Analysis
2820,Analysis
2821,Analysis
2823,Analysis
2824,Analysis
2828,Analysis
2829,Analysis
2830,Analysis
2831,Analysis
2833,Analysis
2834,Analysis
2835,Analysis
2836,Analysis
2838,Analysis
2839,Analysis
2840,Analysis
2841,Analysis
2842,Analysis
2843,Analysis
2844,Analysis
2845,Analysis
2846,Analysis
2847,Analysis
2848,Analysis
2849,Analysis
2850,Analysis
2851,Analysis
2853,Analysis
2856,Analysis
2857,Analysis
2858,Analysis
2859,Analysis
2860,Analysis
2861,Analysis
2862,Analysis
2864,Analysis
2865,Analysis
2866,Analysis
2869,Analysis
2870,Analysis
2871,Analysis
2873,Analysis
2874,Analysis
2875,Analysis
2876,Analysis
2877,Analysis
2878,Analysis
2880,Analysis
2882,Analysis
2884,Analysis
2885,Analysis
2886,Analysis
2887,Analysis
2888,Analysis
2889,Analysis
2890,Analysis
2891,Analysis
2894,Analysis
2895,Analysis
2896,Analysis
2897,Analysis
2898,Analysis
2900,Analysis
2901,Analysis
2902,Analysis
2903,Analysis
2904,Analysis
2905,Analysis
2906,Analysis
2907,Analysis
2908,Analysis
2909,Analysis
2910,Analysis
2911,Analysis
2912,Analysis
2913,Analysis
2914,Analysis
2915,Analysis
2916,Analysis
2919,Analysis
2920,Analysis
2921,Analysis
2922,Analysis
2924,Analysis
2925,Analysis
2926,Analysis
2927,Analysis
2928,Analysis
2929,Analysis
2931,Analysis
2932,Analysis
2935,Analysis
2936,Analysis
2937,Analysis
2938,Analysis
2940,Analysis
2941,Analysis
2942,Analysis
2943,Analysis
2944,Analysis
2947,Analysis
2948,Analysis
2949,Analysis
2950,Analysis
2951,Analysis
2953,Analysis
2954,Analysis
2955,Analysis
2956,Analysis
2957,Analysis
2958,Analysis
2959,Analysis
2961,Analysis
2962,Analysis
2963,Analysis
2964,Analysis
2965,Analysis
2966,Analysis
2967,Analysis
2968,Analysis
2969,Analysis
2970,Analysis
2971,Analysis
2973,Analysis
2974,Analysis
2975,Analysis
2976,Analysis
2977,Analysis
2978,Analysis
2979,Analysis
2980,Analysis
2981,Analysis
2984,Analysis
2985,Analysis
2987,Analysis
2989,Analysis
2990,Analysis
2991,Analysis
2992,Analysis
2993,Analysis
2994,Analysis
2995,Analysis
2996,Analysis
2997,Analysis
2998,Analysis
2999,Analysis
3000,Analysis
3001,Analysis
3002,Analysis
3003,Analysis
3004,Analysis
3005,Analysis
3006,Analysis
3008,Analysis
3009,Analysis
3012,Analysis
3013,Analysis
3014,Analysis
3015,Analysis
3016,Analysis
3017,Analysis
3018,Analysis
3019,Analysis
3020,Analysis
3022,Analysis
3023,Analysis
3024,Analysis
3025,Analysis
3026,Analysis
3027,Analysis
3028,Analysis
3030,Analysis
3031,Analysis
3032,Analysis
3033,Analysis
3034,Analysis
3035,Analysis
3037,Analysis
3038,Analysis
3039,Analysis
3040,Analysis
3041,Analysis
3042,Analysis
3043,Analysis
3044,Analysis
3046,Analysis
3047,Analysis
3048,Analysis
3049,Analysis
3050,Analysis
3051,Analysis
3052,Analysis
3053,Analysis
3054,Analysis
3055,Analysis
3056,Analysis
3057,Analysis
3058,Analysis
3059,Analysis
3060,Analysis
3062,Analysis
3063,Analysis
3064,Analysis
3065,Analysis
3067,Analysis
3068,Analysis
3069,Analysis
3070,Analysis
3072,Analysis
3073,Analysis
3074,Analysis
3075,Analysis
3076,Analysis
3079,Analysis
3080,Analysis
3081,Analysis
3082,Analysis
3084,Analysis
3085,Analysis
3086,Analysis
3087,Analysis
3088,Analysis
3089,Analysis
3091,Analysis
3092,Analysis
3093,Analysis
3094,Analysis
3095,Analysis
3096,Analysis
3098,Analysis
3099,Analysis
3101,Analysis
3102,Analysis
3103,Analysis
3104,Analysis
3105,Analysis
3106,Analysis
3107,Analysis
3109,Analysis
3111,Analysis
3112,Analysis
3113,Analysis
3115,Analysis
3116,Analysis
3117,Analysis
3118,Analysis
3119,Analysis
3120,Analysis
3121,Analysis
3122,Analysis
3123,Analysis
3125,Analysis
3126,Analysis
3127,Analysis
3128,Analysis
3129,Analysis
3130,Analysis
3131,Analysis
3132,Analysis
3133,Analysis
3134,Analysis
3135,Analysis
3136,Analysis
3137,Analysis
3139,Analysis
3140,Analysis
3141,Analysis
3143,Analysis
3145,Analysis
3146,Analysis
3147,Analysis
3148,Analysis
3149,Analysis
3150,Analysis
3151,Analysis
3154,Analysis
3156,Analysis
3158,Analysis
3159,Analysis
3160,Analysis
3161,Analysis
3162,Analysis
3163,Analysis
3164,Analysis
3166,Analysis
3167,Analysis
3168,Analysis
3170,Analysis
3172,Analysis
3173,Analysis
3175,Analysis
3176,Analysis
3177,Analysis
3179,Analysis
3181,Analysis
3183,Analysis
3184,Analysis
3186,Analysis
3187,Analysis
3188,Analysis
3189,Analysis
3190,Analysis
3191,Analysis
3192,Analysis
3193,Analysis
3194,Analysis
3195,Analysis
3196,Analysis
3197,Analysis
3201,Analysis
3202,Analysis
3203,Analysis
3205,Analysis
3206,Analysis
3207,Analysis
3208,Analysis
3209,Analysis
3210,Analysis
3211,Analysis
3212,Analysis
3213,Analysis
3214,Analysis
3215,Analysis
3216,Analysis
3217,Analysis
3222,Analysis
3223,Analysis
3224,Analysis
3226,Analysis
3227,Analysis
3228,Analysis
3229,Analysis
3230,Analysis
3231,Analysis
3234,Analysis
3235,Analysis
3237,Analysis
3238,Analysis
3239,Analysis
3240,Analysis
3241,Analysis
3242,Analysis
3243,Analysis
3245,Analysis
3246,Analysis
3248,Analysis
3250,Analysis
3251,Analysis
3252,Analysis
3253,Analysis
3254,Analysis
3255,Analysis
3257,Analysis
3258,Analysis
3259,Analysis
3261,Analysis
3263,Analysis
3264,Analysis
3265,Analysis
3266,Analysis
3267,Analysis
3269,Analysis
3270,Analysis
3271,Analysis
3273,Analysis
3274,Analysis
3275,Analysis
3276,Analysis
3277,Analysis
3278,Analysis
3279,Analysis
3280,Analysis
3282,Analysis
3283,Analysis
3284,Analysis
3285,Analysis
3286,Analysis
3287,Analysis
3288,Analysis
3289,Analysis
3291,Analysis
3292,Analysis
3293,Analysis
3295,Analysis
3296,Analysis
3297,Analysis
3299,Analysis
3301,Analysis
3302,Analysis
3305,Analysis
3306,Analysis
3307,Analysis
3308,Analysis
3309,Analysis
3310,Analysis
3311,Analysis
3312,Analysis
3314,Analysis
3315,Analysis
3317,Analysis
3318,Analysis
3320,Analysis
3323,Analysis
3325,Analysis
3326,Analysis
3328,Analysis
3329,Analysis
3330,Analysis
3331,Analysis
3333,Analysis
3334,Analysis
3335,Analysis
3337,Analysis
3338,Analysis
3339,Analysis
3340,Analysis
3341,Analysis
3342,Analysis
3343,Analysis
3344,Analysis
3345,Analysis
3346,Analysis
3348,Analysis
3349,Analysis
3350,Analysis
3351,Analysis
3352,Analysis
3353,Analysis
3354,Analysis
3355,Analysis
3356,Analysis
3358,Analysis
3359,Analysis
3361,Analysis
3362,Analysis
3364,Analysis
3365,Analysis
3366,Analysis
3367,Analysis
3368,Analysis
3369,Analysis
3370,Analysis
3371,Analysis
3372,Analysis
3374,Analysis
3375,Analysis
3376,Analysis
3377,Analysis
3378,Analysis
3380,Analysis
3381,Analysis
3384,Analysis
3385,Analysis
3386,Analysis
3387,Analysis
3389,Analysis
3390,Analysis
3391,Analysis
3394,Analysis
3395,Analysis
3396,Analysis
3397,Analysis
3398,Analysis
3399,Analysis
3400,Analysis
3401,Analysis
3403,Analysis
3404,Analysis
3405,Analysis
3406,Analysis
3407,Analysis
3408,Analysis
3409,Analysis
3410,Analysis
3411,Analysis
3412,Analysis
3413,Analysis
3414,Analysis
3415,Analysis
3416,Analysis
3417,Analysis
3418,Analysis
3419,Analysis
3420,Analysis
3421,Analysis
3422,Analysis
3423,Analysis
3424,Analysis
3425,Analysis
3426,Analysis
3429,Analysis
3430,Analysis
3431,Analysis
3432,Analysis
3433,Analysis
3434,Analysis
3435,Analysis
3436,Analysis
3437,Analysis
3439,Analysis
3440,Analysis
3442,Analysis
3443,Analysis
3445,Analysis
3446,Analysis
3447,Analysis
3448,Analysis
3449,Analysis
3450,Analysis
3451,Analysis
3452,Analysis
3454,Analysis
3455,Analysis
3456,Analysis
3457,Analysis
3461,Analysis
3462,Analysis
3463,Analysis
3464,Analysis
3466,Analysis
3467,Analysis
3468,Analysis
3469,Analysis
3470,Analysis
3471,Analysis
3472,Analysis
3475,Analysis
3476,Analysis
3477,Analysis
3479,Analysis
3480,Analysis
3481,Analysis
3482,Analysis
3483,Analysis
3484,Analysis
3485,Analysis
3486,Analysis
3488,Analysis
3490,Analysis
3491,Analysis
3492,Analysis
3493,Analysis
3494,Analysis
3497,Analysis
3500,Analysis
3501,Analysis
3502,Analysis
3503,Analysis
3504,Analysis
3507,Analysis
3508,Analysis
3509,Analysis
3510,Analysis
3511,Analysis
3512,Analysis
3513,Analysis
3514,Analysis
3515,Analysis
3516,Analysis
3517,Analysis
3518,Analysis
3519,Analysis
3521,Analysis
3525,Analysis
3526,Analysis
3527,Analysis
3529,Analysis
3530,Analysis
3531,Analysis
3534,Analysis
3535,Analysis
3537,Analysis
3538,Analysis
3539,Analysis
3540,Analysis
3541,Analysis
3542,Analysis
3545,Analysis
3546,Analysis
3548,Analysis
3549,Analysis
3550,Analysis
3551,Analysis
3552,Analysis
3553,Analysis
3555,Analysis
3556,Analysis
3558,Analysis
3560,Analysis
3561,Analysis
3562,Analysis
3563,Analysis
3564,Analysis
3565,Analysis
3566,Analysis
3567,Analysis
3569,Analysis
3573,Analysis
3575,Analysis
3576,Analysis
3577,Analysis
3578,Analysis
3579,Analysis
3580,Analysis
3581,Analysis
3582,Analysis
3584,Analysis
3586,Analysis
3587,Analysis
3588,Analysis
3589,Analysis
3590,Analysis
3591,Analysis
3592,Analysis
3594,Analysis
3595,Analysis
3596,Analysis
3597,Analysis
3599,Analysis
3600,Analysis
3601,Analysis
3602,Analysis
3603,Analysis
3604,Analysis
3605,Analysis
3607,Analysis
3608,Analysis
3610,Analysis
3611,Analysis
3612,Analysis
3613,Analysis
3614,Analysis
3615,Analysis
3616,Analysis
3619,Analysis
3620,Analysis
3622,Analysis
3623,Analysis
3624,Analysis
3626,Analysis
3628,Analysis
3630,Analysis
3631,Analysis
3633,Analysis
3634,Analysis
3635,Analysis
3636,Analysis
3637,Analysis
3638,Analysis
3639,Analysis
3641,Analysis
3642,Analysis
3643,Analysis
3644,Analysis
3645,Analysis
3646,Analysis
3647,Analysis
3648,Analysis
3649,Analysis
3650,Analysis
3651,Analysis
3653,Analysis
3654,Analysis
3655,Analysis
3656,Analysis
3657,Analysis
3658,Analysis
3659,Analysis
3660,Analysis
3661,Analysis
3662,Analysis
3664,Analysis
3665,Analysis
3667,Analysis
3668,Analysis
3670,Analysis
3671,Analysis
3672,Analysis
3673,Analysis
3674,Analysis
3675,Analysis
3676,Analysis
3679,Analysis
3680,Analysis
3681,Analysis
3682,Analysis
3683,Analysis
3684,Analysis
3685,Analysis
3686,Analysis
3687,Analysis
3688,Analysis
3689,Analysis
3690,Analysis
3691,Analysis
3692,Analysis
3693,Analysis
3694,Analysis
3695,Analysis
3696,Analysis
3697,Analysis
3698,Analysis
3699,Analysis
3700,Analysis
3701,Analysis
3702,Analysis
3703,Analysis
3706,Analysis
3707,Analysis
3708,Analysis
3710,Analysis
3711,Analysis
3713,Analysis
3715,Analysis
3716,Analysis
3717,Analysis
3718,Analysis
3720,Analysis
3721,Analysis
3722,Analysis
3723,Analysis
3724,Analysis
3725,Analysis
3726,Analysis
3727,Analysis
3728,Analysis
3729,Analysis
3730,Analysis
3731,Analysis
3732,Analysis
3736,Analysis
3738,Analysis
3739,Analysis
3741,Analysis
3742,Analysis
3743,Analysis
3744,Analysis
3745,Analysis
3747,Analysis
3749,Analysis
3750,Analysis
3751,Analysis
3752,Analysis
3753,Analysis
3755,Analysis
3756,Analysis
3757,Analysis
3758,Analysis
3759,Analysis
3760,Analysis
3761,Analysis
3762,Analysis
3763,Analysis
3764,Analysis
3765,Analysis
3766,Analysis
3767,Analysis
3769,Analysis
3772,Analysis
3773,Analysis
3775,Analysis
3776,Analysis
3777,Analysis
3778,Analysis
3779,Analysis
3780,Analysis
3782,Analysis
3783,Analysis
3784,Analysis
3786,Analysis
3787,Analysis
3788,Analysis
3789,Analysis
3790,Analysis
3791,Analysis
3792,Analysis
3793,Analysis
3794,Analysis
3795,Analysis
3796,Analysis
3797,Analysis
3798,Analysis
3799,Analysis
3800,Analysis
3801,Analysis
3802,Analysis
3803,Analysis
3804,Analysis
3805,Analysis
3806,Analysis
3807,Analysis
3808,Analysis
3809,Analysis
3810,Analysis
3811,Analysis
3812,Analysis
3813,Analysis
3814,Analysis
3816,Analysis
3817,Analysis
3822,Analysis
3824,Analysis
3826,Analysis
3827,Analysis
3828,Analysis
3829,Analysis
3830,Analysis
3831,Analysis
3832,Analysis
3834,Analysis
3835,Analysis
3836,Analysis
3837,Analysis
3840,Analysis
3841,Analysis
3842,Analysis
3843,Analysis
3844,Analysis
3845,Analysis
3846,Analysis
3847,Analysis
3849,Analysis
3850,Analysis
3851,Analysis
3852,Analysis
3853,Analysis
3857,Analysis
3858,Analysis
3860,Analysis
3861,Analysis
3862,Analysis
3863,Analysis
3865,Analysis
3866,Analysis
3867,Analysis
3868,Analysis
3869,Analysis
3870,Analysis
3871,Analysis
3873,Analysis
3874,Analysis
3875,Analysis
3876,Analysis
3877,Analysis
3878,Analysis
3879,Analysis
3880,Analysis
3883,Analysis
3885,Analysis
3886,Analysis
3887,Analysis
3888,Analysis
3889,Analysis
3891,Analysis
3893,Analysis
3894,Analysis
3895,Analysis
3896,Analysis
3897,Analysis
3898,Analysis
3899,Analysis
3901,Analysis
3903,Analysis
3904,Analysis
3905,Analysis
3906,Analysis
3908,Analysis
3909,Analysis
3910,Analysis
3911,Analysis
3912,Analysis
3914,Analysis
3915,Analysis
3916,Analysis
3917,Analysis
3918,Analysis
3920,Analysis
3921,Analysis
3923,Analysis
3924,Analysis
3925,Analysis
3927,Analysis
3928,Analysis
3929,Analysis
3930,Analysis
3931,Analysis
3933,Analysis
3934,Analysis
3935,Analysis
3937,Analysis
3938,Analysis
3939,Analysis
3940,Analysis
3941,Analysis
3942,Analysis
3943,Analysis
3944,Analysis
3945,Analysis
3946,Analysis
3947,Analysis
3948,Analysis
3949,Analysis
3950,Analysis
3951,Analysis
3953,Analysis
3954,Analysis
3955,Analysis
3956,Analysis
3957,Analysis
3960,Analysis
3961,Analysis
3962,Analysis
3964,Analysis
3965,Analysis
3966,Analysis
3967,Analysis
3969,Analysis
3970,Analysis
3971,Analysis
3972,Analysis
3973,Analysis
3974,Analysis
3975,Analysis
3976,Analysis
3977,Analysis
3978,Analysis
3979,Analysis
3980,Analysis
3981,Analysis
3983,Analysis
3987,Analysis
3988,Analysis
3989,Analysis
3990,Analysis
3991,Analysis
3992,Analysis
3993,Analysis
3994,Analysis
3997,Analysis
3998,Analysis
3999,Analysis
4000,Analysis
4001,Analysis
4002,Analysis
4003,Analysis
4005,Analysis
4007,Analysis
4008,Analysis
4009,Analysis
4010,Analysis
4011,Analysis
4012,Analysis
4015,Analysis
4017,Analysis
4019,Analysis
4020,Analysis
4021,Analysis
4022,Analysis
4023,Analysis
4024,Analysis
4026,Analysis
4027,Analysis
4028,Analysis
4029,Analysis
4030,Analysis
4031,Analysis
4033,Analysis
4034,Analysis
4035,Analysis
4036,Analysis
4037,Analysis
4038,Analysis
4039,Analysis
4040,Analysis
4041,Analysis
4042,Analysis
4043,Analysis
4044,Analysis
4045,Analysis
4046,Analysis
4047,Analysis
4048,Analysis
4049,Analysis
4050,Analysis
4052,Analysis
4053,Analysis
4054,Analysis
4055,Analysis
4056,Analysis
4057,Analysis
4061,Analysis
4062,Analysis
4064,Analysis
4066,Analysis
4067,Analysis
4068,Analysis
4070,Analysis
4072,Analysis
4073,Analysis
4075,Analysis
4076,Analysis
4077,Analysis
4078,Analysis
4079,Analysis
4080,Analysis
4082,Analysis
4083,Analysis
4084,Analysis
4085,Analysis
4088,Analysis
4089,Analysis
4090,Analysis
4092,Analysis
4093,Analysis
4094,Analysis
4095,Analysis
4097,Analysis
4098,Analysis
4099,Analysis
4100,Analysis
4101,Analysis
4102,Analysis
4103,Analysis
4104,Analysis
4105,Analysis
4106,Analysis
4107,Analysis
4108,Analysis
